sold_to_name,product_line,quantity,gross_profit,territory,date
College Mercantile,PF,199.0,117.9,NP,2019-05-01
Mollie Stone #3-Palo Alto,DCD,276.0,277.67,PN,2019-05-01
Molsberry Market,DCD,122.0,54.59,SN,2019-05-01
Jolly King Liquors,DCD,186.0,61.22,MR,2019-05-01
Gualala Super Market,PF,772.0,433.29,MN,2019-05-01
United Market - San Anselmo,DCD,120.0,89.39,MR,2019-05-01
Jenner Store,DCD,8.0,6.0,MN,2019-05-01
Broadway Mkt.,DCD,2658.0,1050.24,SN,2019-05-01
College Mercantile,DCD,371.0,273.24,NP,2019-05-01
Zanotto's - SW Expressway,DCD,12.0,9.36,PN,2019-05-01
United Market - San Rafael,DCD,7009.0,5699.43,MR,2019-05-01
Piazza Fine Foods-San Mateo,DCD,383.0,375.51,PN,2019-05-01
Oakville Grocery - Oakville,DCD,16.0,12.0,NP,2019-05-01
College Mercantile,DCD,8.0,6.0,NP,2019-05-01
Woodlands Market,PF,729.0,500.15,MR,2019-05-01
The Tides Bait & Tackle,DCD,32.0,23.92,MN,2019-05-01
Bianchini's Mkt - San Carlos,DCD,9.0,22.68,PN,2019-05-01
Mollie Stone #7-San Mateo,DCD,9.0,22.68,PN,2019-05-01
Woodlands #2 - Tiburon,DCD,82.0,87.78,MR,2019-05-01
Mollie Stone #6-Burlingame,DCD,24.0,15.0,PN,2019-05-01
Santa Venetia Super,DCD,613.0,285.96,MR,2019-05-01
Pelican Plaza Grocery & Deli,DCD,40.0,29.92,MN,2019-05-01
Pelican Plaza Grocery & Deli,DCD,18.0,18.59,MN,2019-05-01
Cowgirl Creamery,DCD,682.0,281.77,MR,2019-05-01
Monterey Foods Market,DCD,18.0,18.59,EB,2019-05-01
Santa Venetia Super,PF,291.0,169.58,MR,2019-05-01
Draeger's-Menlo Park,DCD,9.0,21.48,PN,2019-05-01
Seven Eleven -Shoreline,PF,68.0,42.57,MR,2019-05-01
Grove Street Mkt.,DCD,162.0,52.07,SF,2019-05-01
Mollie Stone #7-San Mateo,DCD,8.0,3.2,PN,2019-05-01
Seven Eleven -Shoreline,DCD,356.0,128.62,MR,2019-05-01
Mollie Stone #6-Burlingame,DCD,454.0,535.27,PN,2019-05-01
Andy's Sun Valley - San Rafael,DCD,979.0,429.65,MR,2019-05-01
Rainbow Grocery,DCD,508.0,12.37,SF,2019-05-01
The Tides Bait & Tackle,PF,136.0,82.78,MN,2019-05-01
Monterey Foods Market,DCD,24.0,18.0,EB,2019-05-01
Woodlands #2 - Tiburon,PF,196.0,117.03,MR,2019-05-01
Marinwood Market,PF,314.0,184.64,MR,2019-05-01
Fulton & Brodrick,DCD,111.0,92.06,SF,2019-05-01
Pelican Plaza Grocery & Deli,PF,168.0,101.65,MN,2019-05-01
Marinwood Market,DCD,423.0,409.64,MR,2019-05-01
Mollie Stone - 18th & Castro,DCD,179.0,194.6,SF,2019-05-01
Draeger's-Menlo Park,DCD,48.0,35.92,PN,2019-05-01
Mollie Stone #1-Sausalito,DCD,251.0,259.89,MR,2019-05-01
Mollie Stone #6-Burlingame,DCD,18.0,44.16,PN,2019-05-01
Marinwood Market,DCD,35.0,30.94,MR,2019-05-01
Andy's Produce - Sebastopol,DCD,685.0,720.73,SN,2019-05-01
Farmer Joe's - Fruitvale Ave.,DCD,1460.0,1542.4,EB,2019-05-01
Harvest Urban Mkt-8th St.,DCD,24.0,32.07,SF,2019-05-01
Lagunitas Grocery,PF,78.0,47.55,MR,2019-05-01
Martell's,DCD,8.0,6.24,SF,2019-05-01
The Tides Bait & Tackle,DCD,18.0,44.16,MN,2019-05-01
Lagunitas Grocery,DCD,730.0,276.12,MR,2019-05-01
Marinwood Market,DCD,6.0,6.2,MR,2019-05-01
Sunshine - Haight St.,DCD,210.0,121.23,SF,2019-05-01
Martell's,DCD,622.0,305.91,SF,2019-05-01
Mollie Stone #8-Tower Mkt.,DCD,34.0,24.98,SF,2019-05-01
Andy's Sun Valley - San Rafael,DCD,8.0,6.0,MR,2019-05-01
Draeger's-Menlo Park,DCD,104.0,81.12,PN,2019-05-01
Farmer Joe's - MacArthur Blvd,DCD,202.0,198.8,EB,2019-05-01
Inverness Store,PF,156.0,92.22,MR,2019-05-01
Mollie Stone #4-Greenbrae,DCD,36.0,90.22,MR,2019-05-01
Pelican Plaza Grocery & Deli,DCD,36.0,89.02,MN,2019-05-01
Inverness Store,DCD,614.0,266.2,MR,2019-05-01
Perry's-Fairfax,DCD,887.0,314.27,MR,2019-05-01
The Tides Bait & Tackle,DCD,24.0,18.72,MN,2019-05-01
"Mollie Stone-Calif St, SF",DCD,377.0,399.25,SF,2019-05-01
Monterey Foods Market,DCD,1178.0,1780.73,EB,2019-05-01
Woodacre Market & Deli,PF,38.0,22.83,MR,2019-05-01
Perry's-Fairfax,PF,47.0,27.82,MR,2019-05-01
Key Market #1 1063 Upton  St,DCD,422.0,458.45,PN,2019-05-01
Jump Start Market,DCD,2.0,2.07,SF,2019-05-01
Jump Start Market,DCD,8.0,6.24,SF,2019-05-01
Woodacre Market & Deli,DCD,1124.0,378.38,MR,2019-05-01
Marin Cheese Factory,DCD,72.0,72.72,MR,2019-05-01
Marin Cheese Factory,DCD,654.0,323.02,MR,2019-05-01
Cindy,DCD,85.0,66.01,SF,2019-05-01
Mollie Stone #4-Greenbrae,DCD,30.0,22.42,MR,2019-05-01
Andy's Produce - Sebastopol,DCD,6.0,6.2,SN,2019-05-01
Key Market #1 1063 Upton  St,DCD,113.0,86.84,PN,2019-05-01
Key Market #1 1063 Upton  St,DCD,9.0,22.68,PN,2019-05-01
Whale of a Deli,DCD,628.0,319.25,MR,2019-05-01
Andy's Sun Valley - San Rafael,PF,182.0,82.97,MR,2019-05-01
Pelican Plaza Grocery & Deli,DCD,24.0,18.72,MN,2019-05-01
Delucchi's Market,DCD,1912.0,676.29,PN,2019-05-01
Alcos Colonial Liquor #1,PF,92.0,54.71,MR,2019-05-01
Andy's Produce - Sebastopol,DCD,36.0,90.91,SN,2019-05-01
Mollie Stone #4-Greenbrae,DCD,233.0,290.18,MR,2019-05-01
Roberts Market-Portola Valley,DCD,371.0,531.81,PN,2019-05-01
Jump Start Market,DCD,30.0,46.71,SF,2019-05-01
Alcos Colonial Liquor #1,DCD,374.0,174.72,MR,2019-05-01
Mollie Stone #4-Greenbrae,DCD,24.0,13.68,MR,2019-05-01
Mollie Stone #8-Tower Mkt.,DCD,321.0,333.5,SF,2019-05-01
Mill Valley Market,DCD,8.0,6.0,MR,2019-05-01
Monterey Foods Market,DCD,6.0,8.4,EB,2019-05-01
Mollie Stone #7-San Mateo,DCD,9.0,9.0,PN,2019-05-01
Zanotto's - Sunnyvale,DCD,1699.0,785.95,PN,2019-05-01
Mill Valley Market,DCD,247.0,254.48,MR,2019-05-01
Zanotto's - Sunnyvale,DCD,10.0,10.33,PN,2019-05-01
Famous Deli  Novato,DCD,444.0,152.1,MR,2019-05-01
Harvest Mkt/Novato Foods,DCD,6.0,6.2,MR,2019-05-01
Mollie Stone - 18th & Castro,DCD,24.0,13.68,SF,2019-05-01
Woodland Gas,DCD,163.0,73.67,MR,2019-05-01
Piazza Fine Foods-Palo Alto,DCD,27.0,68.73,PN,2019-05-01
Andy's Local Mkt - San Rafael,DCD,8.0,6.0,MR,2019-05-01
Perry's-San Rafael,DCD,239.0,87.29,MR,2019-05-01
Pelican Plaza Grocery & Deli,DCD,1614.0,1316.35,MN,2019-05-01
Italian Delite,DCD,660.0,151.32,MR,2019-05-01
Andy's Local Mkt - San Rafael,PF,269.0,160.7,MR,2019-05-01
Spangler's Deli,DCD,855.0,325.86,PN,2019-05-01
Oliver's-Stony Point Rd.,DCD,857.0,974.3,SN,2019-05-01
Noe Valley Market,DCD,14.0,10.92,SF,2019-05-01
Bolinas Ave Market,PF,54.0,28.04,MR,2019-05-01
Scotty's Market,DCD,1013.0,775.42,MR,2019-05-01
Piazza Fine Foods-Palo Alto,DCD,16.0,12.0,PN,2019-05-01
Diekmans Bay Store - Bodega,DCD,187.0,133.23,MN,2019-05-01
Farmer Joe's - Fruitvale Ave.,DCD,14.0,14.46,EB,2019-05-01
Noe Valley Market,DCD,4.0,3.0,SF,2019-05-01
Tim's,DCD,6.0,4.68,SF,2019-05-01
Falletti Foods - SF,DCD,8.0,5.92,SF,2019-05-01
Balboa Liquor & Deli,DCD,315.0,171.83,SF,2019-05-01
Berkeley Bowl West,DCD,866.0,881.33,EB,2019-05-01
Andy's Local Mkt - San Rafael,DCD,1492.0,612.56,MR,2019-05-01
Louie's Deli & Cafe,DCD,194.0,51.85,MR,2019-05-01
Fairfax Market,DCD,904.0,646.37,MR,2019-05-01
Draeger's-San Mateo,DCD,7.0,5.25,PN,2019-05-01
Seven Eleven-Sausalito,PF,76.0,47.58,MR,2019-05-01
300 Church St. Market,DCD,142.0,104.95,SF,2019-05-01
Balboa Liquor & Deli,DCD,8.0,6.24,SF,2019-05-01
Seven Eleven-Sausalito,DCD,156.0,47.28,MR,2019-05-01
Fairfax Market,DCD,9.0,22.68,MR,2019-05-01
Bolinas Ave Market,DCD,259.0,153.28,MR,2019-05-01
Diekmans Bay Store - Bodega,DCD,8.0,6.0,MN,2019-05-01
"Seven Eleven-Redwood Hwy,M.V.",PF,50.0,30.02,MR,2019-05-01
Surf Super,DCD,18.0,44.16,MN,2019-05-01
"Seven Eleven-Redwood Hwy,M.V.",DCD,128.0,41.26,MR,2019-05-01
Draeger's-San Mateo,DCD,254.0,284.5,PN,2019-05-01
Fairfax Market,PF,591.0,366.67,MR,2019-05-01
Balboa Bi Rite,DCD,112.0,49.84,SF,2019-05-01
Oceana Market,DCD,1552.0,1165.24,PN,2019-05-01
Woodland Gas,PF,71.0,43.17,MR,2019-05-01
Petaluma Market,PF,644.0,394.46,SN,2019-05-01
Scotty's Market,DCD,16.0,12.0,MR,2019-05-01
Zanottos - Naglee,DCD,8.0,6.24,PN,2019-05-01
The Bait Shop Market & Deli,PF,32.0,18.75,MR,2019-05-01
United Liquors-San Rafael,PF,82.0,47.17,MR,2019-05-01
Inverness Park Market,PF,152.0,93.55,MR,2019-05-01
Mollie Stone #5-San Bruno,DCD,8.0,6.0,PN,2019-05-01
Delucchi's Market,DCD,18.0,44.16,PN,2019-05-01
Grove Street Mkt.,DCD,6.0,4.68,SF,2019-05-01
United Liquors-San Rafael,DCD,232.0,90.62,MR,2019-05-01
Surf Super,DCD,1864.0,1233.3,MN,2019-05-01
Harvest Mkt/Novato Foods,DCD,737.0,790.6,MR,2019-05-01
Roberts Market-Portola Valley,DCD,9.0,23.37,PN,2019-05-01
Andy's Corte Madera Mkt.,PF,48.0,25.25,MR,2019-05-01
Oliver's-Stony Point Rd.,DCD,63.0,156.56,SN,2019-05-01
Delucchi's Market,DCD,17.0,14.92,PN,2019-05-01
Mollie Stone - 18th & Castro,DCD,40.0,29.92,SF,2019-05-01
Farmer Joe's - Fruitvale Ave.,DCD,34.0,30.17,EB,2019-05-01
25th & Clement Produce,DCD,266.0,277.97,SF,2019-05-01
Andy's Corte Madera Mkt.,DCD,812.0,250.88,MR,2019-05-01
Inverness Park Market,DCD,9.0,21.48,MR,2019-05-01
Chevron - Strawberry,DCD,290.0,138.35,MR,2019-05-01
Noe Valley Market,DCD,562.0,313.2,SF,2019-05-01
Mollie Stone #7-San Mateo,DCD,51.0,56.63,PN,2019-05-01
Harvest Mkt/Novato Foods,DCD,9.0,21.48,MR,2019-05-01
The Bait Shop Market & Deli,DCD,168.0,76.04,MR,2019-05-01
Scotty's Market,DCD,9.0,22.68,MR,2019-05-01
Harvest Urban Mkt-8th St.,DCD,190.0,191.62,SF,2019-05-01
Chevron - Strawberry,PF,60.0,33.08,MR,2019-05-01
Farmer Joe's - Fruitvale Ave.,DCD,45.0,113.59,EB,2019-05-01
Piazza Fine Foods-Palo Alto,DCD,345.0,340.11,PN,2019-05-01
25th & Clement Produce,DCD,12.0,9.36,SF,2019-05-01
Oliver's-Stony Point Rd.,DCD,16.0,11.92,SN,2019-05-01
Oceana Market,DCD,9.0,22.68,PN,2019-05-01
Famous Deli  Novato,PF,126.0,76.32,MR,2019-05-01
Draeger's-Menlo Park,DCD,675.0,788.42,PN,2019-05-01
Inverness Park Market,DCD,1252.0,469.86,MR,2019-05-01
Harvest Mkt/Novato Foods,DCD,8.0,5.92,MR,2019-05-01
The Tides Bait & Tackle,DCD,8.0,6.0,MN,2019-06-01
United Market - San Rafael,PF,6.0,321.802,MR,2019-06-01
Mollie Stone #4-Greenbrae,PF,2.0,206.868,MR,2019-06-01
Draeger's-Los Altos,DCD,182.0,193.59,PN,2019-06-01
Cardenas Market,PF,1.0,90.43200000000002,MR,2019-06-01
Roberts Market - Woodside,DCD,16.0,12.0,PN,2019-06-01
Delucchi's Market,DCD,9.0,22.68,PN,2019-06-01
The Tides Bait & Tackle,DCD,12.0,5.54,MN,2019-06-01
Mollie Stone #1-Sausalito,PF,4.0,275.04,MR,2019-06-01
Roberts Market - Woodside,DCD,555.0,517.88,PN,2019-06-01
Delucchi's Market,DCD,17.0,15.0,PN,2019-06-01
Delucchi's Market,DCD,1538.0,634.07,PN,2019-06-01
Andy's Produce - Sebastopol,PF,137.0,80.47,SN,2019-06-01
The Tides Bait & Tackle,DCD,274.0,173.08,MN,2019-06-01
Surf Super,DCD,18.0,44.16,MN,2019-06-01
Balboa Liquor & Deli,DCD,442.0,206.92,SF,2019-06-01
"Safeway #2455-Center Blvd, SA",PF,2.0,378.466,MR,2019-06-01
Noe Valley Market,DCD,6.0,4.68,SF,2019-06-01
Safeway #2718-Strawberry,PF,6.0,1374.2120000000002,MR,2019-06-01
Noe Valley Market,DCD,212.0,124.14,SF,2019-06-01
25th & Clement Produce,DCD,6.0,4.68,SF,2019-06-01
Surf Super,DCD,1776.0,1128.19,MN,2019-06-01
Target-San Rafael,PF,8.0,1105.558,MR,2019-06-01
25th & Clement Produce,DCD,169.0,168.39,SF,2019-06-01
Mollie Stone - 18th & Castro,DCD,24.0,18.0,SF,2019-06-01
Safeway #2828-Ignacio,PF,5.0,1038.016,MR,2019-06-01
Mollie Stone - 18th & Castro,DCD,48.0,27.36,SF,2019-06-01
Pelican Plaza Grocery & Deli,PF,270.0,164.96,MN,2019-06-01
300 Church St. Market,DCD,194.0,177.8,SF,2019-06-01
Mollie Stone - 18th & Castro,DCD,220.0,232.53,SF,2019-06-01
Martell's,DCD,331.0,167.26,SF,2019-06-01
Pelican Plaza Grocery & Deli,DCD,36.0,37.18,MN,2019-06-01
Mollie Stone #8-Tower Mkt.,DCD,9.0,9.14,SF,2019-06-01
Nugget - #15 Corte Madera,PF,3.0,174.084,MR,2019-06-01
Jump Start Market,DCD,109.0,104.95,SF,2019-06-01
Mollie Stone #8-Tower Mkt.,DCD,36.0,23.88,SF,2019-06-01
Nugget - #16 Novato,PF,4.0,141.804,MR,2019-06-01
Pelican Plaza Grocery & Deli,DCD,12.0,9.36,MN,2019-06-01
Mollie Stone #8-Tower Mkt.,DCD,210.0,219.38,SF,2019-06-01
Jump Start Market,DCD,11.0,18.8,SF,2019-06-01
"Mollie Stone-Calif St, SF",DCD,9.0,21.48,SF,2019-06-01
Nugget - #14 Tiburon,PF,4.0,219.108,MR,2019-06-01
Safeway #1265-Yulupa Ave.,DCD,24.0,13.92,SN,2019-06-01
Pelican Plaza Grocery & Deli,DCD,36.0,89.02,MN,2019-06-01
Target-Marin City,PF,4.0,364.016,MR,2019-06-01
300 Church St. Market,DCD,22.0,36.1,SF,2019-06-01
Safeway #2318-Corte Madera,PF,6.0,1146.6680000000001,MR,2019-06-01
Surf Super,PF,382.0,223.32,MN,2019-06-01
Zanotto's - Willow Glen,DCD,364.0,360.49,PN,2019-06-01
Smart & Final - San Rafael,PF,4.0,297.58000000000004,MR,2019-06-01
Zanotto's - Willow Glen,DCD,24.0,17.98,PN,2019-06-01
"Safeway #653-B St., San Rafael",PF,6.0,422.6,MR,2019-06-01
Zanotto's - Willow Glen,DCD,9.0,22.68,PN,2019-06-01
Zanotto's - Willow Glen,DCD,72.0,56.16,PN,2019-06-01
Gualala Super Market,PF,680.0,374.2,MN,2019-06-01
Target-Novato,PF,6.0,1048.092,MR,2019-06-01
Piazza Fine Foods-San Mateo,DCD,566.0,552.22,PN,2019-06-01
Gualala Super Market,DCD,12.0,4.8,MN,2019-06-01
Piazza Fine Foods-San Mateo,DCD,21.0,20.41,PN,2019-06-01
Lucky - Magnolia Ave.,PF,1.0,273.29200000000003,MR,2019-06-01
Park Presidio Liquors,DCD,110.0,58.63,SF,2019-06-01
Safeway #788-Mill Valley,PF,7.0,945.9459999999999,MR,2019-06-01
Marina Meats,DCD,60.0,60.0,SF,2019-06-01
The Tides Unocal,PF,162.0,91.17,MN,2019-06-01
Better Foods,DCD,6.0,4.68,SF,2019-06-01
300 Church St. Market,DCD,8.0,6.24,SF,2019-06-01
"Lucky - Grant Ave, Novato",PF,5.0,261.652,MR,2019-06-01
Marina Super,DCD,150.0,150.0,SF,2019-06-01
S&A Market,DCD,232.0,119.49,SF,2019-06-01
Safeway #1723-San Anselmo,PF,8.0,749.7060000000001,MR,2019-06-01
The Tides Unocal,DCD,702.0,303.42,MN,2019-06-01
Draeger's-Los Altos,DCD,9.0,21.48,PN,2019-06-01
Chloe's,DCD,72.0,99.36,SF,2019-06-01
Parkview,DCD,190.0,98.68,SF,2019-06-01
"Safeway #979-Diablo Ave,Nov.",PF,4.0,1529.3400000000001,MR,2019-06-01
The Tides Unocal,DCD,16.0,11.98,MN,2019-06-01
Better Foods,DCD,118.0,64.37,SF,2019-06-01
Safeway #932 San Rafael,PF,6.0,1160.718,MR,2019-06-01
Better Foods,DCD,2.0,3.98,SF,2019-06-01
Marin Cheese Factory,DCD,1313.0,392.74,MR,2019-06-01
United Market - San Anselmo,PF,8.0,476.64,MR,2019-06-01
College Mercantile,DCD,8.0,6.0,NP,2019-06-01
Zanotto's - Sunnyvale,DCD,1242.0,488.24,PN,2019-06-01
Woodland Gas,PF,54.0,32.28,MR,2019-06-01
Andy's Local Mkt - San Rafael,DCD,1417.0,554.15,MR,2019-06-01
Woodland Gas,DCD,100.0,37.79,MR,2019-06-01
Perry's-San Rafael,DCD,312.0,93.75,MR,2019-06-01
Italian Delite,DCD,600.0,128.4,MR,2019-06-01
Andy's Local Mkt - San Rafael,PF,220.0,127.7,MR,2019-06-01
Bolinas Ave Market,PF,47.0,27.66,MR,2019-06-01
Scotty's Market,DCD,866.0,723.36,MR,2019-06-01
Bolinas Ave Market,DCD,113.0,60.89,MR,2019-06-01
The Bait Shop Market & Deli,PF,52.0,31.67,MR,2019-06-01
Scotty's Market,DCD,13.0,12.12,MR,2019-06-01
The Bait Shop Market & Deli,DCD,606.0,243.3,MR,2019-06-01
Chevron - Strawberry,PF,105.0,61.25,MR,2019-06-01
Inverness Park Market,DCD,1450.0,538.01,MR,2019-06-01
Chevron - Strawberry,DCD,315.0,159.94,MR,2019-06-01
United Liquors-San Rafael,PF,64.0,37.82,MR,2019-06-01
Inverness Park Market,PF,181.0,109.47,MR,2019-06-01
Fairfax Market,PF,324.0,204.58,MR,2019-06-01
United Liquors-San Rafael,DCD,298.0,113.08,MR,2019-06-01
"Seven Eleven-Redwood Hwy,M.V.",DCD,234.0,76.18,MR,2019-06-01
Seven Eleven-Sausalito,DCD,200.0,61.15,MR,2019-06-01
Nugget - #14 Tiburon,DCD,54.0,47.96,MR,2019-06-01
Stinson Beach Market,DCD,12.0,9.36,MR,2019-06-01
Smith Ranch Deli,PF,82.0,42.52,MR,2019-06-01
Smith Ranch Deli,DCD,12.0,8.3,MR,2019-06-01
Stinson Beach Market,DCD,8.0,8.27,MR,2019-06-01
Woodlands Meat Dpt.,DCD,36.0,35.31,MR,2019-06-01
Stinson Beach Market,PF,465.0,281.34,MR,2019-06-01
Zee's Deli Wine & Spirits,PF,44.0,24.66,MR,2019-06-01
Zee's Deli Wine & Spirits,DCD,78.0,49.24,MR,2019-06-01
Woodlands Market,DCD,1001.0,355.93,MR,2019-06-01
Nugget - #16 Novato,DCD,100.0,106.82,MR,2019-06-01
Woodlands Market,DCD,18.0,44.16,MR,2019-06-01
Jolly King Liquors,DCD,72.0,49.82,MR,2019-06-01
Woodlands Market,PF,392.0,228.53,MR,2019-06-01
Louie's Deli & Cafe,DCD,573.0,148.3,MR,2019-06-01
Seven Eleven-Sausalito,PF,99.0,58.09,MR,2019-06-01
Fairfax Market,DCD,613.0,485.54,MR,2019-06-01
"Seven Eleven-Redwood Hwy,M.V.",PF,66.0,41.32,MR,2019-06-01
Stinson Beach Market,DCD,9.0,23.37,MR,2019-06-01
Andy's Corte Madera Mkt.,PF,48.0,24.61,MR,2019-06-01
Andy's Corte Madera Mkt.,DCD,548.0,193.35,MR,2019-06-01
Whale of a Deli,PF,53.0,27.74,MR,2019-06-01
Whale of a Deli,DCD,16.0,12.0,MR,2019-06-01
Whale of a Deli,DCD,634.0,242.11,MR,2019-06-01
Andy's Sun Valley - San Rafael,PF,62.0,29.04,MR,2019-06-01
Alcos Colonial Liquor #1,PF,98.0,56.23,MR,2019-06-01
Mollie Stone #4-Greenbrae,DCD,304.0,341.25,MR,2019-06-01
Alcos Colonial Liquor #1,DCD,436.0,202.63,MR,2019-06-01
Mill Valley Market,DCD,16.0,12.0,MR,2019-06-01
Mollie Stone #4-Greenbrae,DCD,12.0,6.84,MR,2019-06-01
Mill Valley Market,DCD,312.0,236.17,MR,2019-06-01
Mollie Stone #4-Greenbrae,DCD,10.0,7.5,MR,2019-06-01
Inverness Store,PF,140.0,83.8,MR,2019-06-01
Inverness Store,DCD,366.0,170.31,MR,2019-06-01
Perry's-Fairfax,DCD,756.0,267.89,MR,2019-06-01
Woodacre Market & Deli,PF,54.0,29.96,MR,2019-06-01
Perry's-Fairfax,PF,68.0,39.05,MR,2019-06-01
Woodacre Market & Deli,DCD,868.0,296.21,MR,2019-06-01
Andy's Sun Valley - San Rafael,DCD,904.0,387.55,MR,2019-06-01
Harvest Mkt/Novato Foods,DCD,850.0,803.36,MR,2019-06-01
Seven Eleven -Shoreline,DCD,488.0,175.64,MR,2019-06-01
Seven Eleven -Shoreline,PF,104.0,64.46,MR,2019-06-01
Harvest Mkt/Novato Foods,DCD,12.0,10.0,MR,2019-06-01
Famous Deli  Novato,PF,106.0,63.64,MR,2019-06-01
Harvest Mkt/Novato Foods,DCD,27.0,67.54,MR,2019-06-01
Famous Deli  Novato,DCD,376.0,120.92,MR,2019-06-01
Harvest Mkt/Novato Foods,DCD,6.0,6.2,MR,2019-06-01
Mollie Stone #1-Sausalito,DCD,8.0,6.0,MR,2019-06-01
Marinwood Market,DCD,295.0,320.96,MR,2019-06-01
Mollie Stone #1-Sausalito,DCD,195.0,222.16,MR,2019-06-01
Lagunitas Grocery,PF,98.0,57.51,MR,2019-06-01
Marinwood Market,DCD,16.0,12.0,MR,2019-06-01
Lagunitas Grocery,DCD,474.0,177.81,MR,2019-06-01
Marinwood Market,DCD,6.0,6.19,MR,2019-06-01
Woodlands #2 - Tiburon,PF,222.0,129.81,MR,2019-06-01
Marinwood Market,PF,234.0,141.14,MR,2019-06-01
Woodlands #2 - Tiburon,DCD,70.0,63.5,MR,2019-06-01
Santa Venetia Super,DCD,477.0,232.22,MR,2019-06-01
Cowgirl Creamery,DCD,669.0,274.93,MR,2019-06-01
Santa Venetia Super,PF,190.0,112.61,MR,2019-06-01
76/Circle K - Tiburon,DCD,48.0,9.12,MR,2019-06-01
76/Circle K - Tiburon,PF,62.0,36.89,MR,2019-06-01
Stinson Beach Market,DCD,16.0,16.07,MR,2019-06-01
Spangler's Market,DCD,8.0,5.98,PN,2019-06-01
Jenner Store,DCD,21.0,45.45,MN,2019-06-01
Spangler's Market,DCD,1919.0,1074.86,PN,2019-06-01
Bianchini's Mkt - Alpine Rd.,DCD,3.0,3.0,PN,2019-06-01
Jenner Store,DCD,16.0,12.0,MN,2019-06-01
Bianchini's Mkt - Alpine Rd.,DCD,1199.0,1125.13,PN,2019-06-01
Jenner Store,PF,196.0,114.7,MN,2019-06-01
Zanottos - Naglee,DCD,8.0,6.24,PN,2019-06-01
Zanottos - Naglee,DCD,27.0,65.65,PN,2019-06-01
Fisherman's Cove,DCD,131.0,75.96,MN,2019-06-01
Fisherman's Cove,DCD,8.0,6.0,MN,2019-06-01
Zanottos - Naglee,DCD,2014.0,890.69,PN,2019-06-01
Ocean Cove Store,DCD,1.0,24.75,MN,2019-06-01
Ocean Cove Store,PF,106.0,65.4,MN,2019-06-01
Brown's Valley Meat Dept.,DCD,48.0,7.28,NP,2019-06-01
Vintage 76 Station,DCD,165.0,90.98,NP,2019-06-01
United Market - San Anselmo,DCD,7694.0,6461.94,MR,2019-06-01
Diekmans Bay Store - Bodega,PF,180.0,104.68,MN,2019-06-01
St. Helena Hospital Gift Shop,DCD,312.0,129.15,NP,2019-06-01
Spangler's Market,DCD,27.0,67.54,PN,2019-06-01
Diekmans Bay Store - Bodega,DCD,24.0,18.72,MN,2019-06-01
Mill Valley Market,PF,4.0,143.08800000000002,MR,2019-06-01
The Tides Bait & Tackle,DCD,24.0,18.72,MN,2019-06-01
Draeger's-Menlo Park,DCD,98.0,76.44,PN,2019-06-01
Draeger's-Menlo Park,DCD,9.0,21.48,PN,2019-06-01
Harvest Mkt/Novato Foods,PF,4.0,224.73200000000003,MR,2019-06-01
Draeger's-Menlo Park,DCD,16.0,12.0,PN,2019-06-01
Scotty's Market,PF,4.0,169.458,MR,2019-06-01
Draeger's-Menlo Park,DCD,558.0,695.78,PN,2019-06-01
The Tides Bait & Tackle,PF,116.0,69.66,MN,2019-06-01
Oceana Market,DCD,8.0,6.24,PN,2019-06-01
Oceana Market,DCD,18.0,44.16,PN,2019-06-01
Diekmans Bay Store - Bodega,DCD,197.0,120.49,MN,2019-06-01
Oceana Market,DCD,1386.0,979.97,PN,2019-06-01
Bianchini's Mkt - San Carlos,DCD,45.0,112.9,PN,2019-06-01
Diekmans Bay Store - Bodega,DCD,9.0,21.48,MN,2019-06-01
Bianchini's Mkt - San Carlos,DCD,16.0,12.0,PN,2019-06-01
Bianchini's Mkt - San Carlos,DCD,1270.0,1448.0,PN,2019-06-01
Spangler's Market,DCD,36.0,30.84,PN,2019-06-01
United Market - San Anselmo,DCD,789.0,934.34,MR,2019-06-01
Delta Farmers Market,DCD,36.0,89.71,NP,2019-06-01
United Market - San Anselmo,DCD,44.0,36.1,MR,2019-06-01
Sunshine Mkt. - St. Helena,DCD,2933.0,1779.41,NP,2019-06-01
"Safeway #2455-Center Blvd, SA",DCD,6.0,6.06,MR,2019-06-01
Marin Beverage Outlet,DCD,30.0,47.7,MR,2019-06-01
Palace Market,DCD,118.0,170.36,MR,2019-06-01
Safeway #2318-Corte Madera,DCD,12.0,12.12,MR,2019-06-01
Palace Market,DCD,36.0,89.52,MR,2019-06-01
Rocky's Meat & Deli,DCD,18.0,28.44,MR,2019-06-01
Palace Market,DCD,16.0,12.48,MR,2019-06-01
Woodlands Meat #2 Tiburon,DCD,4.0,6.36,MR,2019-06-01
Central Deli/Hse of Bagels,DCD,114.0,22.14,MR,2019-06-01
Palace Market,PF,277.0,168.17,MR,2019-06-01
Mike's Liquor,PF,72.0,42.51,MR,2019-06-01
Mike's Liquor,DCD,98.0,35.0,MR,2019-06-01
Stinson Beach Market,DCD,4215.0,2477.36,MR,2019-06-01
Nugget - #15 Corte Madera,DCD,42.0,30.98,MR,2019-06-01
Stinson Beach Market,DCD,66.0,72.63,MR,2019-06-01
Matt & Jeff's Carwash,DCD,158.0,51.01,MR,2019-06-01
Sunshine Mkt. - St. Helena,DCD,21.0,21.1,NP,2019-06-01
Palace Market,DCD,4429.0,2736.28,MR,2019-06-01
